timestamp,long,lat,comments,migration_,sensor_typ,individual,tag_ident,ind_ident,study_name,utm_east,utm_north,utm_zone,study_tz,study_ts,date,time
2008-07-18 12:00:00,-21.05,57.78,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),497026.43528766045,6404218.402095617,27N,GMT-02:00,2008-07-18 10:00:00,20210929,
2008-07-19 00:00:00,-20.67,58.06,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),519473.3529989214,6435437.765688956,27N,GMT-02:00,2008-07-18 22:00:00,20210929,
2008-07-19 12:00:00,-20.91,58.29,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),505276.74968475994,6461001.022738334,27N,GMT-02:00,2008-07-19 10:00:00,20210929,
2008-07-20 00:00:00,-24.16,56.86,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),673142.783032207,6305396.238828376,26N,GMT-02:00,2008-07-19 22:00:00,20210929,
2008-07-20 12:00:00,-23.15,56.45,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),367483.5273659543,6258237.69944082,27N,GMT-02:00,2008-07-20 10:00:00,20210929,
2008-07-21 00:00:00,-21.52,57.41,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),468759.4846362337,6363146.153325044,27N,GMT-02:00,2008-07-20 22:00:00,20210929,
2008-07-21 12:00:00,-11.76,51.48,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),308353.57143958705,5706817.593741925,29N,GMT-02:00,2008-07-21 10:00:00,20210929,
2008-07-22 00:00:00,-25.63,36.45,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),622773.01968586,4034734.065496785,26N,GMT-02:00,2008-07-21 22:00:00,20210929,
2008-07-22 12:00:00,-33.88,46.81,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),432860.85797261744,5184426.377324984,25N,GMT-02:00,2008-07-22 10:00:00,20210929,
2008-07-23 00:00:00,-27.75,52.28,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),448834.31197007984,5792446.252496012,26N,GMT-02:00,2008-07-22 22:00:00,20210929,
2008-07-23 12:00:00,-25.5,50.64,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),606064.4412573116,5610866.343828189,26N,GMT-02:00,2008-07-23 10:00:00,20210929,
2008-07-24 00:00:00,-24.74,51.4,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),657206.8619115057,5696731.56971797,26N,GMT-02:00,2008-07-23 22:00:00,20210929,
2008-07-24 12:00:00,-25.99,52.52,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),568529.8660221959,5819356.005010865,26N,GMT-02:00,2008-07-24 10:00:00,20210929,
2008-07-25 00:00:00,-23.99,54.1,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),304504.5798702687,5998781.412277728,27N,GMT-02:00,2008-07-24 22:00:00,20210929,
2008-07-27 00:00:00,-46.74,64.08,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),415144.2940598446,7107087.821225422,23N,GMT-02:00,2008-07-26 22:00:00,20210929,
2008-07-27 12:00:00,-15.74,46.94,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),443678.2282980899,5198762.310886071,28N,GMT-02:00,2008-07-27 10:00:00,20210929,
2008-07-28 00:00:00,-14,48.9,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),573288.3404611832,5416821.325631059,28N,GMT-02:00,2008-07-27 22:00:00,20210929,
2008-08-01 00:00:00,-29.29,49.86,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),335413.66716778313,5525580.088074904,26N,GMT-02:00,2008-07-31 22:00:00,20210929,
2008-08-01 12:00:00,-30.05,50.78,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),707959.332370898,5629509.756474116,25N,GMT-02:00,2008-08-01 10:00:00,20210929,
2008-08-02 00:00:00,-21.31,57.67,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),481507.9157056626,6392013.469145186,27N,GMT-02:00,2008-08-01 22:00:00,20210929,
2008-08-02 12:00:00,-14.82,53.17,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),512032.3599812008,5891197.026091286,28N,GMT-02:00,2008-08-02 10:00:00,20210929,
2008-08-03 00:00:00,-20.08,48.28,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),568255.3516108117,5347830.862393865,27N,GMT-02:00,2008-08-02 22:00:00,20210929,
2008-08-03 12:00:00,-23.46,51.91,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),330793.58020802913,5753887.901102264,27N,GMT-02:00,2008-08-03 10:00:00,20210929,
2008-08-04 00:00:00,-23.85,51.77,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),303363.7680121736,5739300.536620067,27N,GMT-02:00,2008-08-03 22:00:00,20210929,
2008-08-04 12:00:00,-26.61,54.38,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),525330.8704643932,6025872.068779407,26N,GMT-02:00,2008-08-04 10:00:00,20210929,
2008-08-05 00:00:00,-22.37,57.68,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),418302.57237309037,6393909.947280347,27N,GMT-02:00,2008-08-04 22:00:00,20210929,
2008-08-05 12:00:00,-19.64,55.95,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),584926.7326579748,6201349.929655593,27N,GMT-02:00,2008-08-05 10:00:00,20210929,
2008-08-06 00:00:00,-24.27,52.25,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),686352.5603416916,5792356.04188544,26N,GMT-02:00,2008-08-05 22:00:00,20210929,
2008-08-06 12:00:00,-21.66,49.78,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),452484.41071594635,5514379.534133099,27N,GMT-02:00,2008-08-06 10:00:00,20210929,
2008-08-07 00:00:00,-21.8,49.87,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),442512.2027884837,5524483.739032143,27N,GMT-02:00,2008-08-06 22:00:00,20210929,
2008-08-07 12:00:00,-25.32,53.61,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),611145.2610909618,5941443.376443025,26N,GMT-02:00,2008-08-07 10:00:00,20210929,
2008-08-08 00:00:00,-22.09,56.52,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),432936.2631546303,6264488.725016915,27N,GMT-02:00,2008-08-07 22:00:00,20210929,
2008-08-08 12:00:00,-21.48,56.26,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),470264.8722909372,6235121.072578,27N,GMT-02:00,2008-08-08 10:00:00,20210929,
2008-08-09 00:00:00,-22.12,55.98,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),430113.6407789268,6204419.822132796,27N,GMT-02:00,2008-08-08 22:00:00,20210929,
2008-08-10 00:00:00,-41.66,66.44,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),381384.3683305236,7371479.589935263,24N,GMT-02:00,2008-08-09 22:00:00,20210929,
2008-08-10 12:00:00,-47.93,68.26,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),378925.95160971856,7574728.806017381,23N,GMT-02:00,2008-08-10 10:00:00,20210929,
2008-08-11 00:00:00,-50.7,67.77,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),512665.78534156625,7517252.400766619,22N,GMT-02:00,2008-08-10 22:00:00,20210929,
2008-08-12 00:00:00,-36.99,65.4,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),593352.6788089998,7254524.028071196,24N,GMT-02:00,2008-08-11 22:00:00,20210929,
2008-08-12 12:00:00,-45.64,68.27,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),473557.39219858276,7573104.58081085,23N,GMT-02:00,2008-08-12 10:00:00,20210929,
2008-08-13 00:00:00,-50.78,67.01,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),509588.57831455674,7432511.823874279,22N,GMT-02:00,2008-08-12 22:00:00,20210929,
2008-08-13 12:00:00,-33.43,58.57,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),474988.30630709854,6492252.963360206,25N,GMT-02:00,2008-08-13 10:00:00,20210929,
2008-08-14 00:00:00,-31.83,59.98,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),565297.0084788759,6649761.126983032,25N,GMT-02:00,2008-08-13 22:00:00,20210929,
2008-08-14 12:00:00,-24.85,54.37,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),639668.3137607183,6026819.663549877,26N,GMT-02:00,2008-08-14 10:00:00,20210929,
2008-08-15 00:00:00,-24.25,55.26,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),674750.6111877814,6127171.846685262,26N,GMT-02:00,2008-08-14 22:00:00,20210929,
2008-08-16 00:00:00,-41.18,60.27,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),379411.60202403134,6683473.571439755,24N,GMT-02:00,2008-08-15 22:00:00,20210929,
2008-08-16 12:00:00,-24.08,39.13,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),752407.0446062419,4335263.921810377,26N,GMT-02:00,2008-08-16 10:00:00,20210929,
2008-08-17 00:00:00,-17.85,50.05,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),295975.4378023391,5548081.397186132,28N,GMT-02:00,2008-08-16 22:00:00,20210929,
2008-08-18 00:00:00,-59.66,64.65,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),372953.32930363744,7172114.502719829,21N,GMT-02:00,2008-08-17 22:00:00,20210929,
2008-08-18 12:00:00,-55.94,62.79,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),554075.23447872,6962636.85271106,21N,GMT-02:00,2008-08-18 10:00:00,20210929,
2008-08-19 00:00:00,-46.34,67.66,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),443164.2669303662,7505572.888710352,23N,GMT-02:00,2008-08-18 22:00:00,20210929,
2008-08-19 12:00:00,-24.62,52.43,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),661806.2755170156,5811530.120095807,26N,GMT-02:00,2008-08-19 10:00:00,20210929,
2008-08-20 00:00:00,-22.02,55.82,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),436090.7191345227,6186517.000884163,27N,GMT-02:00,2008-08-19 22:00:00,20210929,
2008-08-20 12:00:00,-16.93,49.57,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),360456.97432738624,5492612.434709212,28N,GMT-02:00,2008-08-20 10:00:00,20210929,
2008-08-21 00:00:00,-20.71,43.35,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),523502.8203032567,4799723.723895844,27N,GMT-02:00,2008-08-20 22:00:00,20210929,
2008-08-21 12:00:00,-22.87,47.65,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),359567.78501718066,5279094.315952677,27N,GMT-02:00,2008-08-21 10:00:00,20210929,
2008-08-22 00:00:00,-24.52,45.06,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),695257.7845120351,4992607.822485645,26N,GMT-02:00,2008-08-21 22:00:00,20210929,
2008-08-22 12:00:00,-63.06,72.24,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),497957.2540028171,8015703.839415966,20N,GMT-02:00,2008-08-22 10:00:00,20210929,
2008-08-23 00:00:00,-63.85,72.29,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),471140.764452293,8021483.980535818,20N,GMT-02:00,2008-08-22 22:00:00,20210929,
2008-08-23 12:00:00,-27.75,49.1,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),445253.23338416725,5438843.245605302,26N,GMT-02:00,2008-08-23 10:00:00,20210929,
2008-08-24 00:00:00,-25.28,53.29,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),614650.0183053293,5905911.183766228,26N,GMT-02:00,2008-08-23 22:00:00,20210929,
2008-08-24 12:00:00,-24.56,52.58,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),665320.843252426,5828347.125746187,26N,GMT-02:00,2008-08-24 10:00:00,20210929,
2008-08-25 00:00:00,-27.1,48.93,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),492675.5035372514,5419679.079717043,26N,GMT-02:00,2008-08-24 22:00:00,20210929,
2008-08-26 00:00:00,-32.42,60.69,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),531674.7470394645,6728398.742808035,25N,GMT-02:00,2008-08-25 22:00:00,20210929,
2008-08-27 00:00:00,-37.62,65.35,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),564219.4399593403,7248165.254601382,24N,GMT-02:00,2008-08-26 22:00:00,20210929,
2008-08-28 00:00:00,-55.57,72.55,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),547858.762909129,8050851.904892667,21N,GMT-02:00,2008-08-27 22:00:00,20210929,
2008-08-29 00:00:00,-45.14,66.52,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),493775.52933884336,7377879.657856773,23N,GMT-02:00,2008-08-28 22:00:00,20210929,
2008-08-29 12:00:00,-30.3,50.14,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),692925.9222312525,5557687.258533079,25N,GMT-02:00,2008-08-29 10:00:00,20210929,
2008-08-30 00:00:00,-27.84,54.9,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),446133.529186457,6083986.678765904,26N,GMT-02:00,2008-08-29 22:00:00,20210929,
2008-08-30 12:00:00,-23.63,47.37,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),301442.93210620026,5249636.1893072035,27N,GMT-02:00,2008-08-30 10:00:00,20210929,
2008-08-31 00:00:00,-22.54,50.26,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),390231.457994178,5568673.814444439,27N,GMT-02:00,2008-08-30 22:00:00,20210929,
2008-08-31 12:00:00,-21.96,49.44,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),430404.27239558665,5476813.338845645,27N,GMT-02:00,2008-08-31 10:00:00,20210929,
2008-09-01 00:00:00,-24.12,44.85,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),727580.155641986,4970323.081032119,26N,GMT-02:00,2008-08-31 22:00:00,20210929,
2008-09-01 12:00:00,-22.91,41.8,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),341320.6586398033,4629334.06796244,27N,GMT-02:00,2008-09-01 10:00:00,20210929,
2008-09-03 00:00:00,-35.66,66.32,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),380815.4010194489,7358113.176281352,25N,GMT-02:00,2008-09-02 22:00:00,20210929,
2008-09-04 00:00:00,-59,73.4,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),436234.56168730056,8146168.487929608,21N,GMT-02:00,2008-09-03 22:00:00,20210929,
2008-09-04 12:00:00,-50.41,69.63,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),522919.5235213164,7724723.194683623,22N,GMT-02:00,2008-09-04 10:00:00,20210929,
2008-09-05 00:00:00,-46.45,72.09,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),450234.8583384983,7999570.527464002,23N,GMT-02:00,2008-09-04 22:00:00,20210929,
2008-09-06 00:00:00,-41.53,69.93,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),403126.9311825681,7760076.274996631,24N,GMT-02:00,2008-09-05 22:00:00,20210929,
2008-09-06 12:00:00,-22.07,35.38,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),402812.39115914865,3915710.4133238774,27N,GMT-02:00,2008-09-06 10:00:00,20210929,
2008-09-07 00:00:00,-22.37,34.84,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),374738.19455001305,3856155.5442879964,27N,GMT-02:00,2008-09-06 22:00:00,20210929,
2008-09-08 00:00:00,-63.21,78.44,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),495302.13681566966,8707483.019611342,20N,GMT-02:00,2008-09-07 22:00:00,20210929,
2008-09-09 00:00:00,-63.55,77.88,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),487109.06579395593,8645038.073536681,20N,GMT-02:00,2008-09-08 22:00:00,20210929,
2008-09-11 00:00:00,-65.97,79.53,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),439773.6152098838,8830662.723735502,20N,GMT-02:00,2008-09-10 22:00:00,20210929,
2008-09-11 12:00:00,-48.39,74.72,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),576754.8908642851,8294053.297227725,22N,GMT-02:00,2008-09-11 10:00:00,20210929,
2008-09-12 00:00:00,-51.56,73.49,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),482236.94339975255,8155225.252502024,22N,GMT-02:00,2008-09-11 22:00:00,20210929,
2008-09-13 00:00:00,-69.4,80.8,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),492860.4207931395,8970904.738227377,19N,GMT-02:00,2008-09-12 22:00:00,20210929,
2008-09-14 00:00:00,-26.1,18.55,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),594979.761154329,2051274.4768697903,26N,GMT-02:00,2008-09-13 22:00:00,20210929,
2008-09-15 00:00:00,-34.69,57.14,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),397728.00270041387,6334237.368076696,25N,GMT-02:00,2008-09-14 22:00:00,20210929,
2008-09-16 00:00:00,-68.04,81.08,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),516617.25051713095,9002271.638048196,19N,GMT-02:00,2008-09-15 22:00:00,20210929,
2008-09-16 12:00:00,-33.08,26.43,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),492023.15705888625,2923307.520105984,25N,GMT-02:00,2008-09-16 10:00:00,20210929,
2008-09-17 00:00:00,-32,38.97,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),586629.237255981,4313922.934066318,25N,GMT-02:00,2008-09-16 22:00:00,20210929,
2008-09-18 00:00:00,-53.97,79.79,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),441252.90611073654,8859645.618431067,22N,GMT-02:00,2008-09-17 22:00:00,20210929,
2008-09-20 00:00:00,-37.77,71.09,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),544487.3719088952,7887886.261542577,24N,GMT-02:00,2008-09-19 22:00:00,20210929,
2008-09-20 12:00:00,-31.56,54.36,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),593571.9035381251,6024532.3392056,25N,GMT-02:00,2008-09-20 10:00:00,20210929,
2008-09-21 00:00:00,-33.35,42.21,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),471109.31430353795,4673151.997814505,25N,GMT-02:00,2008-09-20 22:00:00,20210929,
2008-09-22 00:00:00,-47.32,80.47,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),457129.5917629873,8934901.819962315,23N,GMT-02:00,2008-09-21 22:00:00,20210929,
2008-09-23 00:00:00,-31.53,55.24,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),593468.0419780628,6122484.055321546,25N,GMT-02:00,2008-09-22 22:00:00,20210929,
2008-09-27 00:00:00,-21.87,73.97,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),473184.8721140815,8208886.8635116005,27N,GMT-02:00,2008-09-26 22:00:00,20210929,
2008-10-03 12:00:00,-21.78,82.08,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),488001.45617342484,9113840.078156842,27N,GMT-02:00,2008-10-03 10:00:00,20210929,
2008-10-04 00:00:00,-22.31,81.23,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),477703.4845138899,9019129.422250215,27N,GMT-02:00,2008-10-03 22:00:00,20210929,
2008-10-04 12:00:00,-21.1,81.22,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),498295.9099512841,9017762.738468368,27N,GMT-02:00,2008-10-04 10:00:00,20210929,
2008-10-05 00:00:00,-23.89,82.25,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),456508.5674955407,9133823.07477882,27N,GMT-02:00,2008-10-04 22:00:00,20210929,
2008-10-10 12:00:00,-25.15,70.67,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),568335.7080100798,7841633.7543700095,26N,GMT-02:00,2008-10-10 10:00:00,20210929,
2008-10-11 00:00:00,-25.93,70.96,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),538957.0165006204,7873279.458145848,26N,GMT-02:00,2008-10-10 22:00:00,20210929,
2008-10-11 12:00:00,-24.72,71.88,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),579127.7359427063,7977044.136265067,26N,GMT-02:00,2008-10-11 10:00:00,20210929,
2008-10-12 00:00:00,-27,73.69,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),500000,8177453.879956433,26N,GMT-02:00,2008-10-11 22:00:00,20210929,
2008-10-12 12:00:00,-25.28,74.66,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),550784.1016260409,8286407.4809886,26N,GMT-02:00,2008-10-12 10:00:00,20210929,
2008-10-18 12:00:00,-35.35,43.96,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),311462.3053018305,4870114.841504258,25N,GMT-02:00,2008-10-18 10:00:00,20210929,
2008-10-19 00:00:00,-38.75,53.98,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),516395.22384756705,5981325.386426436,24N,GMT-02:00,2008-10-18 22:00:00,20210929,
2008-10-19 12:00:00,-25.65,71.84,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),546958.3223403823,7971611.682245444,26N,GMT-02:00,2008-10-19 10:00:00,20210929,
2008-10-26 12:00:00,-23.64,70.19,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),400173.0446311536,7789225.886834173,27N,GMT-02:00,2008-10-26 10:00:00,20210929,
2008-10-27 00:00:00,-22.02,68.83,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),458892.63283455156,7635747.7870459845,27N,GMT-02:00,2008-10-26 22:00:00,20210929,
2008-10-27 12:00:00,-22.79,67.97,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),425081.2897111534,7540604.520828513,27N,GMT-02:00,2008-10-27 10:00:00,20210929,
2008-10-29 12:00:00,-23.95,68.9,V417146_t1,migration,solar-geolocator,Fratercula arctica,gl2315,V417146,Atlantic puffin in Iceland (Petersen),381520.0338424337,7646058.151369754,27N,GMT-02:00,2008-10-29 10:00:00,20210929,
